TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2022037962028,No Injury,N,19,BLACK,MALE,No Force,N
2022037962080,No Injury,N,,BLACK,MALE,No Force,N
2022037962086,No Injury,N,17,BLACK,MALE,No Force,N
2022037962122,No Injury,N,30,BLACK,MALE,No Force,N
2022038962015,No Injury,N,26,BLACK,MALE,No Force,N
2022038962067,No Injury,N,38,BLACK,MALE,No Force,N
2022038962090,No Injury,N,31,BLACK,MALE,No Force,N
2022042962023,No Injury,N,38,BLACK,MALE,No Force,N
2022042962025,No Injury,N,24,BLACK,MALE,No Force,N
2022042962040,No Injury,N,15,BLACK,MALE,No Force,N
2022042962042,No Injury,N,40,BLACK,MALE,No Force,N
2022042962052,No Injury,N,24,BLACK,MALE,No Force,N
2022042962056,No Injury,N,31,BLACK,MALE,No Force,N
2022042962139,No Injury,N,28,BLACK,MALE,No Force,N
2022043962048,No Injury,N,41,BLACK,MALE,No Force,N
2022043962065,No Injury,N,26,BLACK,MALE,No Force,N
2022044962024,No Injury,N,62,BLACK,MALE,No Force,N
2022044962025,No Injury,N,27,BLACK,MALE,No Force,N
2022044962033,No Injury,N,19,BLACK,MALE,No Force,N
2022044962035,No Injury,N,15,BLACK,MALE,No Force,N
2022044962045,No Injury,N,29,BLACK,MALE,No Force,N
2022044962073,No Injury,N,24,BLACK,MALE,No Force,N
2022044962132,No Injury,N,21,BLACK,MALE,No Force,N
2022044962145,No Injury,N,27,BLACK,MALE,No Force,N
2022045962045,No Injury,N,55,BLACK,MALE,No Force,N
2022047962042,No Injury,N,38,BLACK,MALE,No Force,N
2022047962056,No Injury,N,42,BLACK,MALE,No Force,N
2022047962059,No Injury,N,31,BLACK,MALE,No Force,N
2022047962070,No Injury,N,15,BLACK,MALE,No Force,N
2022047962097,No Injury,N,18,BLACK,MALE,No Force,N
2022047962154,No Injury,N,19,BLACK,MALE,No Force,N
2022047962158,No Injury,N,46,BLACK,MALE,No Force,N
2022047962171,No Injury,N,34,BLACK,MALE,No Force,N
2022051962048,No Injury,N,38,BLACK,MALE,No Force,N
2022051962058,No Injury,N,38,BLACK,MALE,No Force,N
2022051962078,No Injury,N,28,BLACK,MALE,No Force,N
2022051962088,No Injury,N,25,BLACK,MALE,No Force,N
2022052962033,No Injury,N,43,BLACK,MALE,No Force,N
2022053962042,No Injury,N,18,BLACK,MALE,No Force,N
2022053962056,No Injury,N,45,BLACK,MALE,No Force,N
2022053962089,No Injury,N,33,BLACK,MALE,No Force,N
2022059962051,No Injury,N,20,BLACK,MALE,No Force,N
2022059962065,No Injury,N,44,BLACK,MALE,No Force,N
2022059962088,No Injury,N,15,BLACK,MALE,No Force,N
2022059962134,No Injury,N,21,BLACK,MALE,No Force,N
2022059962144,No Injury,N,43,BLACK,MALE,No Force,N
2022059962165,No Injury,N,23,BLACK,MALE,No Force,N
2022059962170,No Injury,N,22,BLACK,MALE,No Force,N
2022059962192,No Injury,N,16,BLACK,MALE,No Force,N
2022059962202,No Injury,N,,BLACK,MALE,No Force,N
2022059962212,No Injury,N,22,BLACK,MALE,No Force,N
2022059962220,No Injury,N,26,BLACK,MALE,No Force,N
2022059962233,No Injury,N,27,BLACK,MALE,No Force,N
2022059962258,No Injury,N,,BLACK,MALE,No Force,N
2022059962314,No Injury,N,16,BLACK,MALE,No Force,N
2022059962321,No Injury,N,16,BLACK,MALE,No Force,N
2022060962085,No Injury,N,16,BLACK,MALE,No Force,N
2022060962109,No Injury,N,42,BLACK,MALE,No Force,N
2022060962123,No Injury,N,28,BLACK,MALE,No Force,N
2022060962127,No Injury,N,19,BLACK,MALE,No Force,N
2022061962016,No Injury,N,15,BLACK,MALE,No Force,N
2022061962043,No Injury,N,23,BLACK,MALE,No Force,N
2022061962082,No Injury,N,41,BLACK,MALE,No Force,N
2022061962148,No Injury,N,33,BLACK,MALE,No Force,N
2022061962195,No Injury,N,32,BLACK,MALE,No Force,N
2022061962213,No Injury,N,42,BLACK,MALE,No Force,N
2022061962234,No Injury,N,,BLACK,MALE,No Force,N
2022062962054,No Injury,N,18,BLACK,MALE,No Force,N
2022062962208,No Injury,N,17,BLACK,MALE,No Force,N
2022063962023,No Injury,N,34,BLACK,MALE,No Force,N
2022063962056,No Injury,N,54,BLACK,MALE,No Force,N
2022063962094,No Injury,N,56,BLACK,MALE,No Force,N
2022063962174,No Injury,N,38,BLACK,MALE,No Force,N
2022063962177,No Injury,N,40,BLACK,MALE,No Force,N
2022063962195,No Injury,N,33,BLACK,MALE,No Force,N
2022063962333,No Injury,N,17,BLACK,MALE,No Force,N
2022064962022,No Injury,N,49,BLACK,MALE,No Force,N
2022065962025,No Injury,N,20,BLACK,MALE,No Force,N
2022065962096,No Injury,N,18,BLACK,MALE,No Force,N
2022065962195,No Injury,N,15,BLACK,MALE,No Force,N
2022065962285,No Injury,N,60,BLACK,MALE,No Force,N
2022065962305,No Injury,N,29,BLACK,MALE,No Force,N
2022066962032,No Injury,N,47,BLACK,MALE,No Force,N
2022066962076,No Injury,N,36,BLACK,MALE,No Force,N
2022066962092,No Injury,N,23,BLACK,MALE,No Force,N
2022066962130,No Injury,N,16,BLACK,MALE,No Force,N
2022066962154,No Injury,N,31,BLACK,MALE,No Force,N
2022067962023,No Injury,N,31,BLACK,MALE,No Force,N
2022067962039,No Injury,N,22,BLACK,MALE,No Force,N
2022067962052,No Injury,N,22,BLACK,MALE,No Force,N
2022067962085,No Injury,N,26,BLACK,MALE,No Force,N
2022067962088,No Injury,N,,BLACK,MALE,No Force,N
2022067962106,No Injury,N,17,BLACK,MALE,No Force,N
2022067962116,No Injury,N,24,BLACK,MALE,No Force,N
2022067962222,No Injury,N,30,BLACK,MALE,No Force,N
2022068962023,No Injury,N,14,BLACK,MALE,No Force,N
2022068962024,No Injury,N,21,BLACK,MALE,No Force,N
2022068962032,No Injury,N,34,BLACK,MALE,No Force,N
2022068962033,No Injury,N,21,BLACK,MALE,No Force,N
2022068962137,No Injury,N,44,BLACK,MALE,No Force,N
2022071962079,No Injury,N,18,BLACK,MALE,No Force,N
2022071962206,No Injury,N,24,BLACK,MALE,No Force,N
2022079962034,No Injury,N,13,BLACK,MALE,No Force,N
2022079962085,No Injury,N,18,BLACK,MALE,No Force,N
2022079962100,No Injury,N,18,BLACK,MALE,No Force,N
2022080962077,No Injury,N,29,BLACK,MALE,No Force,N
2022080962106,No Injury,N,30,BLACK,MALE,No Force,N
2022081962087,No Injury,N,20,BLACK,MALE,No Force,N
2022082962045,No Injury,N,,BLACK,MALE,No Force,N
2022082962050,No Injury,N,15,BLACK,MALE,No Force,N
2022086962021,No Injury,N,,BLACK,MALE,No Force,N
2022086962029,No Injury,N,14,BLACK,MALE,No Force,N
2022086962121,No Injury,N,19,BLACK,MALE,No Force,N
2022086962137,No Injury,N,26,BLACK,MALE,No Force,N
2022086962201,No Injury,N,35,BLACK,MALE,No Force,N
2022086962214,No Injury,N,32,BLACK,MALE,No Force,N
2022086962220,No Injury,N,28,BLACK,MALE,No Force,N
2022086962237,No Injury,N,18,BLACK,MALE,No Force,N
2022087962079,No Injury,N,26,BLACK,MALE,No Force,N
2022088962040,No Injury,N,28,BLACK,MALE,No Force,N
2022088962052,No Injury,N,16,BLACK,MALE,No Force,N
2022089962019,No Injury,N,27,BLACK,MALE,No Force,N
2022089962033,No Injury,N,45,BLACK,MALE,No Force,N
2022089962055,No Injury,N,29,BLACK,MALE,No Force,N
2022089962067,No Injury,N,37,BLACK,MALE,No Force,N
2022089962099,No Injury,N,37,BLACK,MALE,No Force,N
2022090962100,No Injury,N,38,BLACK,MALE,No Force,N
2022091962041,No Injury,N,21,BLACK,MALE,No Force,N
2022091962129,No Injury,N,34,BLACK,MALE,No Force,N
2022092962042,No Injury,N,37,BLACK,MALE,No Force,N
2022092962060,No Injury,N,30,BLACK,MALE,No Force,N
2022092962081,No Injury,N,19,BLACK,MALE,No Force,N
2022092962095,No Injury,N,28,BLACK,MALE,No Force,N
2022092962097,No Injury,N,29,BLACK,MALE,No Force,N
2022092962099,No Injury,N,53,BLACK,MALE,No Force,N
2022092962120,No Injury,N,36,BLACK,MALE,No Force,N
2022092962155,No Injury,N,30,BLACK,MALE,No Force,N
2022092962165,No Injury,N,54,BLACK,MALE,No Force,N
2022092962211,No Injury,N,42,BLACK,MALE,No Force,N
2022092962241,No Injury,N,41,BLACK,MALE,No Force,N
2022092962242,No Injury,N,52,BLACK,MALE,No Force,N
2022092962271,No Injury,N,16,BLACK,MALE,No Force,N
2022094962027,No Injury,N,19,BLACK,MALE,No Force,N
2022094962068,No Injury,N,16,BLACK,MALE,No Force,N
2022094962091,No Injury,N,16,BLACK,MALE,No Force,N
2022094962104,No Injury,N,40,BLACK,MALE,No Force,N
2022094962117,No Injury,N,39,BLACK,MALE,No Force,N
2022094962260,No Injury,N,20,BLACK,MALE,No Force,N
2022094962363,No Injury,N,49,BLACK,MALE,No Force,N
2022095962036,No Injury,N,65,BLACK,MALE,No Force,N
2022095962039,No Injury,N,32,BLACK,MALE,No Force,N
2022096962025,No Injury,N,31,BLACK,MALE,No Force,N
2022096962044,No Injury,N,15,BLACK,MALE,No Force,N
2022096962067,No Injury,N,15,BLACK,MALE,No Force,N
2022096962087,No Injury,N,18,BLACK,MALE,No Force,N
2022096962098,No Injury,N,20,BLACK,MALE,No Force,N
2022097962092,No Injury,N,28,BLACK,MALE,No Force,N
2022098962032,No Injury,N,31,BLACK,MALE,No Force,N
2022098962118,No Injury,N,34,BLACK,MALE,No Force,N
2022098962122,No Injury,N,14,BLACK,MALE,No Force,N
2022098962169,No Injury,N,47,BLACK,MALE,No Force,N
2022100962054,No Injury,N,25,BLACK,MALE,No Force,N
2022100962157,No Injury,N,31,BLACK,MALE,No Force,N
2022100962159,No Injury,N,20,BLACK,MALE,No Force,N
2022100962160,No Injury,N,19,BLACK,MALE,No Force,N
2022100962172,No Injury,N,37,BLACK,MALE,No Force,N
2022103962035,No Injury,N,52,BLACK,MALE,No Force,N
2022103962104,No Injury,N,34,BLACK,MALE,No Force,N
2022103962113,No Injury,N,40,BLACK,MALE,No Force,N
2022103962113,No Injury,N,20,BLACK,MALE,No Force,N
2022103962128,No Injury,N,49,BLACK,MALE,No Force,N
2022103962247,No Injury,N,17,BLACK,MALE,No Force,N
2022103962247,No Injury,N,17,BLACK,MALE,No Force,N
2022107962115,No Injury,N,24,BLACK,MALE,No Force,N
2022109962017,No Injury,N,18,BLACK,MALE,No Force,N
2022109962025,No Injury,N,26,BLACK,MALE,No Force,N
2022109962048,No Injury,N,31,BLACK,MALE,No Force,N
2022113962043,No Injury,N,,BLACK,MALE,No Force,N
2022119962055,No Injury,N,15,BLACK,MALE,No Force,N
2022120962034,No Injury,N,16,BLACK,MALE,No Force,N
2022120962087,No Injury,N,23,BLACK,MALE,No Force,N
2022120962121,No Injury,N,44,BLACK,MALE,No Force,N
2022121962118,No Injury,N,28,BLACK,MALE,No Force,N
2022122962025,No Injury,N,47,BLACK,MALE,No Force,N
2022122962107,No Injury,N,24,BLACK,MALE,No Force,N
2022122962111,No Injury,N,35,BLACK,MALE,No Force,N
2022122962159,No Injury,N,38,BLACK,MALE,No Force,N
2022122962190,No Injury,N,15,BLACK,MALE,No Force,N
2022122962203,No Injury,N,23,BLACK,MALE,No Force,N
2022122962207,No Injury,N,37,BLACK,MALE,No Force,N
2022122962236,No Injury,N,20,BLACK,MALE,No Force,N
2022122962296,No Injury,N,52,BLACK,MALE,No Force,N
2022123962059,No Injury,N,15,BLACK,MALE,No Force,N
2022124962097,No Injury,N,22,BLACK,MALE,No Force,N
2022126962103,No Injury,N,28,BLACK,MALE,No Force,N
2022126962108,No Injury,N,50,BLACK,MALE,No Force,N
2022128962068,No Injury,N,35,BLACK,MALE,No Force,N
2022131962054,No Injury,N,23,BLACK,MALE,No Force,N
2022132962030,No Injury,N,44,BLACK,MALE,No Force,N
2022132962031,No Injury,N,37,BLACK,MALE,No Force,N
2022132962063,No Injury,N,22,BLACK,MALE,No Force,N
2022132962068,No Injury,N,26,BLACK,MALE,No Force,N
2022132962106,No Injury,N,22,BLACK,MALE,No Force,N
2022132962108,No Injury,N,19,BLACK,MALE,No Force,N
2022132962125,No Injury,N,31,BLACK,MALE,No Force,N
2022132962132,No Injury,N,20,BLACK,MALE,No Force,N
2022133962108,No Injury,N,40,BLACK,MALE,No Force,N
2022133962110,No Injury,N,35,BLACK,MALE,No Force,N
2022133962126,No Injury,N,37,BLACK,MALE,No Force,N
2022134962097,No Injury,N,39,BLACK,MALE,No Force,N
2022139962025,No Injury,N,20,BLACK,MALE,No Force,N
2022139962040,No Injury,N,25,BLACK,MALE,No Force,N
2022139962042,No Injury,N,37,BLACK,MALE,No Force,N
2022139962077,No Injury,N,51,BLACK,MALE,No Force,N
2022139962101,No Injury,N,18,BLACK,MALE,No Force,N
2022139962125,No Injury,N,38,BLACK,MALE,No Force,N
2022139962210,No Injury,N,20,BLACK,MALE,No Force,N
2022139962216,No Injury,N,27,BLACK,MALE,No Force,N
2022139962241,No Injury,N,17,BLACK,MALE,No Force,N
2022139962298,No Injury,N,24,BLACK,MALE,No Force,N
2022140962043,No Injury,N,34,BLACK,MALE,No Force,N
2022140962050,No Injury,N,13,BLACK,MALE,No Force,N
2022140962132,No Injury,N,27,BLACK,MALE,No Force,N
2022141962028,No Injury,N,34,BLACK,MALE,No Force,N
2023020962027,No Injury,N,23,BLACK,MALE,No Force,N
2023020962060,No Injury,N,39,BLACK,MALE,No Force,N
2023020962069,No Injury,N,29,BLACK,MALE,No Force,N
2023020962081,No Injury,N,38,BLACK,MALE,No Force,N
2023020962097,No Injury,N,23,BLACK,MALE,No Force,N
2023020962101,No Injury,N,39,BLACK,MALE,No Force,N
2023020962110,No Injury,N,19,BLACK,MALE,No Force,N
2023020962132,No Injury,N,35,BLACK,MALE,No Force,N
2023020962159,No Injury,N,30,BLACK,MALE,No Force,N
2023020962169,No Injury,N,26,BLACK,MALE,No Force,N
2023024962080,No Injury,N,33,BLACK,MALE,No Force,N
2023024962080,No Injury,N,33,BLACK,MALE,No Force,N
2023024962136,No Injury,N,56,BLACK,MALE,No Force,N
2023024962141,No Injury,N,24,BLACK,MALE,No Force,N
2023024962163,No Injury,N,35,BLACK,MALE,No Force,N
2023024962165,No Injury,N,19,BLACK,MALE,No Force,N
2023025962033,No Injury,N,46,BLACK,MALE,No Force,N
2023025962081,No Injury,N,15,BLACK,MALE,No Force,N
2023026962021,No Injury,N,45,BLACK,MALE,No Force,N
2023026962044,No Injury,N,17,BLACK,MALE,No Force,N
2023026962115,No Injury,N,28,BLACK,MALE,No Force,N
2023026962118,No Injury,N,19,BLACK,MALE,No Force,N
2023028962034,No Injury,N,38,BLACK,MALE,No Force,N
2023028962059,No Injury,N,37,BLACK,MALE,No Force,N
2023028962062,No Injury,N,14,BLACK,MALE,No Force,N
2023028962099,No Injury,N,36,BLACK,MALE,No Force,N
2023029962055,No Injury,N,29,BLACK,MALE,No Force,N
2023029962085,No Injury,N,34,BLACK,MALE,No Force,N
2023032962105,No Injury,N,,BLACK,MALE,No Force,N
2023033962020,No Injury,N,21,BLACK,MALE,No Force,N
2023033962027,No Injury,N,22,BLACK,MALE,No Force,N
2023033962031,No Injury,N,22,BLACK,MALE,No Force,N
2023033962047,No Injury,N,27,BLACK,MALE,No Force,N
2023033962061,No Injury,N,41,BLACK,MALE,No Force,N
2023033962065,No Injury,N,30,BLACK,MALE,No Force,N
2023033962070,No Injury,N,37,BLACK,MALE,No Force,N
2023033962166,No Injury,N,19,BLACK,MALE,No Force,N
2023033962185,No Injury,N,27,BLACK,MALE,No Force,N
2023033962225,No Injury,N,35,BLACK,MALE,No Force,N
2023033962245,No Injury,N,65,BLACK,MALE,No Force,N
2023033962252,No Injury,N,42,BLACK,MALE,No Force,N
2023033962253,No Injury,N,18,BLACK,MALE,No Force,N
2023033962266,No Injury,N,23,BLACK,MALE,No Force,N
2023033962270,No Injury,N,38,BLACK,MALE,No Force,N
2023033962285,No Injury,N,34,BLACK,MALE,No Force,N
2023033962319,No Injury,N,30,BLACK,MALE,No Force,N
2023033962383,No Injury,N,30,BLACK,MALE,No Force,N
2023033962412,No Injury,N,,BLACK,MALE,No Force,N
2023037962075,No Injury,N,26,BLACK,MALE,No Force,N
2023037962080,No Injury,N,40,BLACK,MALE,No Force,N
2023037962084,No Injury,N,28,BLACK,MALE,No Force,N
2023037962108,No Injury,N,31,BLACK,MALE,No Force,N
2023037962121,No Injury,N,43,BLACK,MALE,No Force,N
2023037962127,No Injury,N,40,BLACK,MALE,No Force,N
2023037962174,No Injury,N,28,BLACK,MALE,No Force,N
2023037962208,No Injury,N,48,BLACK,MALE,No Force,N
2023038962023,No Injury,N,38,BLACK,MALE,No Force,N
2023038962082,No Injury,N,57,BLACK,MALE,No Force,N
2023038962135,No Injury,N,15,BLACK,MALE,No Force,N
2023039962015,No Injury,N,42,BLACK,MALE,No Force,N
2023039962026,No Injury,N,31,BLACK,MALE,No Force,N
2023039962028,No Injury,N,16,BLACK,MALE,No Force,N
2023042962031,No Injury,N,26,BLACK,MALE,No Force,N
2023042962050,No Injury,N,19,BLACK,MALE,No Force,N
2023042962053,No Injury,N,28,BLACK,MALE,No Force,N
2023042962089,No Injury,N,16,BLACK,MALE,No Force,N
2023042962094,No Injury,N,16,BLACK,MALE,No Force,N
2023042962109,No Injury,N,45,BLACK,MALE,No Force,N
2023042962114,No Injury,N,34,BLACK,MALE,No Force,N
2023042962179,No Injury,N,13,BLACK,MALE,No Force,N
2023043962051,No Injury,N,57,BLACK,MALE,No Force,N
2023043962095,No Injury,N,34,BLACK,MALE,No Force,N
2023044962034,No Injury,N,34,BLACK,MALE,No Force,N
2023044962053,No Injury,N,16,BLACK,MALE,No Force,N
2023044962060,No Injury,N,26,BLACK,MALE,No Force,N
2023044962061,No Injury,N,26,BLACK,MALE,No Force,N
2023044962070,No Injury,N,22,BLACK,MALE,No Force,N
2023044962093,No Injury,N,35,BLACK,MALE,No Force,N
2023044962127,No Injury,N,26,BLACK,MALE,No Force,N
2023044962137,No Injury,N,25,BLACK,MALE,No Force,N
2023047962032,No Injury,N,48,BLACK,MALE,No Force,N
2023047962152,No Injury,N,61,BLACK,MALE,No Force,N
2023047962157,No Injury,N,27,BLACK,MALE,No Force,N
2023047962159,No Injury,N,42,BLACK,MALE,No Force,N
2023047962176,No Injury,N,47,BLACK,MALE,No Force,N
2023049962023,No Injury,N,35,BLACK,MALE,No Force,N
2023049962041,No Injury,N,14,BLACK,MALE,No Force,N
2023051962031,No Injury,N,,BLACK,MALE,No Force,N
2023051962048,No Injury,N,57,BLACK,MALE,No Force,N
2023051962078,No Injury,N,53,BLACK,MALE,No Force,N
2023051962176,No Injury,N,18,BLACK,MALE,No Force,N
2023051962179,No Injury,N,33,BLACK,MALE,No Force,N
2023051962185,No Injury,N,29,BLACK,MALE,No Force,N
2023052962103,No Injury,N,36,BLACK,MALE,No Force,N
2023053962157,No Injury,N,28,BLACK,MALE,No Force,N
2023059962120,No Injury,N,17,BLACK,MALE,No Force,N
2023059962201,No Injury,N,17,BLACK,MALE,No Force,N
2023059962322,No Injury,N,28,BLACK,MALE,No Force,N
2023059962408,No Injury,N,35,BLACK,MALE,No Force,N
2023059962426,No Injury,N,19,BLACK,MALE,No Force,N
2023059962429,No Injury,N,21,BLACK,MALE,No Force,N
2023059962444,No Injury,N,21,BLACK,MALE,No Force,N
2023060962042,No Injury,N,32,BLACK,MALE,No Force,N
2023061962024,No Injury,N,,BLACK,MALE,No Force,N
2023061962046,No Injury,N,17,BLACK,MALE,No Force,N
2023061962051,No Injury,N,27,BLACK,MALE,No Force,N
2023061962069,No Injury,N,19,BLACK,MALE,No Force,N
2023061962151,No Injury,N,21,BLACK,MALE,No Force,N
2023061962174,No Injury,N,15,BLACK,MALE,No Force,N
2023061962187,No Injury,N,21,BLACK,MALE,No Force,N
2023061962245,No Injury,N,20,BLACK,MALE,No Force,N
2023062962018,No Injury,N,40,BLACK,MALE,No Force,N
2023062962037,No Injury,N,50,BLACK,MALE,No Force,N
2023062962057,No Injury,N,20,BLACK,MALE,No Force,N
2023062962116,No Injury,N,56,BLACK,MALE,No Force,N
2023062962123,No Injury,N,24,BLACK,MALE,No Force,N
2023062962143,No Injury,N,28,BLACK,MALE,No Force,N
2023062962167,No Injury,N,20,BLACK,MALE,No Force,N
2023062962204,No Injury,N,20,BLACK,MALE,No Force,N
2023062962216,No Injury,N,17,BLACK,MALE,No Force,N
2023062962236,No Injury,N,21,BLACK,MALE,No Force,N
2023062962248,No Injury,N,50,BLACK,MALE,No Force,N
2023062962250,No Injury,N,25,BLACK,MALE,No Force,N
2023062962252,No Injury,N,43,BLACK,MALE,No Force,N
2023063962115,No Injury,N,27,BLACK,MALE,No Force,N
2023063962120,No Injury,N,33,BLACK,MALE,No Force,N
2023063962209,No Injury,N,41,BLACK,MALE,No Force,N
2023063962262,No Injury,N,71,BLACK,MALE,No Force,N
2023063962337,No Injury,N,43,BLACK,MALE,No Force,N
2023063962426,No Injury,N,29,BLACK,MALE,No Force,N
2023063962448,No Injury,N,,BLACK,MALE,No Force,N
2023063962462,No Injury,N,23,BLACK,MALE,No Force,N
2023064962061,No Injury,N,16,BLACK,MALE,No Force,N
2023065962104,No Injury,N,33,BLACK,MALE,No Force,N
2023065962123,No Injury,N,26,BLACK,MALE,No Force,N
2023065962158,No Injury,N,43,BLACK,MALE,No Force,N
2023065962249,No Injury,N,19,BLACK,MALE,No Force,N
2023065962403,No Injury,N,36,BLACK,MALE,No Force,N
2023065962451,No Injury,N,,BLACK,MALE,No Force,N
2023066962103,No Injury,N,45,BLACK,MALE,No Force,N
2023066962153,No Injury,N,29,BLACK,MALE,No Force,N
2023066962278,No Injury,N,,BLACK,MALE,No Force,N
2023067962135,No Injury,N,,BLACK,MALE,No Force,N
2023067962186,No Injury,N,25,BLACK,MALE,No Force,N
2023068962034,No Injury,N,57,BLACK,MALE,No Force,N
2023068962093,No Injury,N,20,BLACK,MALE,No Force,N
2023071962060,No Injury,N,39,BLACK,MALE,No Force,N
2023071962064,No Injury,N,20,BLACK,MALE,No Force,N
2023071962102,No Injury,N,34,BLACK,MALE,No Force,N
2023071962150,No Injury,N,17,BLACK,MALE,No Force,N
2023071962236,No Injury,N,22,BLACK,MALE,No Force,N
2023079962035,No Injury,N,13,BLACK,MALE,No Force,N
2023079962071,No Injury,N,33,BLACK,MALE,No Force,N
2023079962184,No Injury,N,39,BLACK,MALE,No Force,N
2023080962055,No Injury,N,49,BLACK,MALE,No Force,N
2023080962106,No Injury,N,21,BLACK,MALE,No Force,N
2023081962065,No Injury,N,57,BLACK,MALE,No Force,N
2023082962081,No Injury,N,35,BLACK,MALE,No Force,N
2023086962051,No Injury,N,54,BLACK,MALE,No Force,N
2023086962054,No Injury,N,44,BLACK,MALE,No Force,N
2023086962075,No Injury,N,,BLACK,MALE,No Force,N
2023086962160,No Injury,N,26,BLACK,MALE,No Force,N
2023086962183,No Injury,N,16,BLACK,MALE,No Force,N
2023086962189,No Injury,N,22,BLACK,MALE,No Force,N
2023086962245,No Injury,N,39,BLACK,MALE,No Force,N
2023086962245,No Injury,N,29,BLACK,MALE,No Force,N
2023086962258,No Injury,N,23,BLACK,MALE,No Force,N
2023086962260,No Injury,N,31,BLACK,MALE,No Force,N
2023088962017,No Injury,N,19,BLACK,MALE,No Force,N
2023088962047,No Injury,N,35,BLACK,MALE,No Force,N
2023088962095,No Injury,N,17,BLACK,MALE,No Force,N
2023088962122,No Injury,N,20,BLACK,MALE,No Force,N
2023088962122,No Injury,N,21,BLACK,MALE,No Force,N
2023088962129,No Injury,N,19,BLACK,MALE,No Force,N
2023089962015,No Injury,N,37,BLACK,MALE,No Force,N
2023089962157,No Injury,N,15,BLACK,MALE,No Force,N
2023089962186,No Injury,N,51,BLACK,MALE,No Force,N
2023089962195,No Injury,N,36,BLACK,MALE,No Force,N
2023089962195,No Injury,N,31,BLACK,MALE,No Force,N
2023090962134,No Injury,N,35,BLACK,MALE,No Force,N
2023091962074,No Injury,N,14,BLACK,MALE,No Force,N
2023092962037,No Injury,N,24,BLACK,MALE,No Force,N
2023092962046,No Injury,N,31,BLACK,MALE,No Force,N
2023092962066,No Injury,N,19,BLACK,MALE,No Force,N
2023092962067,No Injury,N,29,BLACK,MALE,No Force,N
2023092962068,No Injury,N,24,BLACK,MALE,No Force,N
2023092962079,No Injury,N,34,BLACK,MALE,No Force,N
2023092962155,No Injury,N,25,BLACK,MALE,No Force,N
2023092962156,No Injury,N,22,BLACK,MALE,No Force,N
2023092962166,No Injury,N,20,BLACK,MALE,No Force,N
2023092962174,No Injury,N,41,BLACK,MALE,No Force,N
2023092962175,No Injury,N,30,BLACK,MALE,No Force,N
2023092962244,No Injury,N,24,BLACK,MALE,No Force,N
2023092962305,No Injury,N,46,BLACK,MALE,No Force,N
2023094962049,No Injury,N,27,BLACK,MALE,No Force,N
2023094962125,No Injury,N,23,BLACK,MALE,No Force,N
2023094962206,No Injury,N,29,BLACK,MALE,No Force,N
2023094962317,No Injury,N,18,BLACK,MALE,No Force,N
2023094962338,No Injury,N,33,BLACK,MALE,No Force,N
2023094962415,No Injury,N,18,BLACK,MALE,No Force,N
2023095962062,No Injury,N,14,BLACK,MALE,No Force,N
2023095962071,No Injury,N,40,BLACK,MALE,No Force,N
2023096962025,No Injury,N,16,BLACK,MALE,No Force,N
2023096962094,No Injury,N,24,BLACK,MALE,No Force,N
2023096962108,No Injury,N,33,BLACK,MALE,No Force,N
2023096962151,No Injury,N,24,BLACK,MALE,No Force,N
2023096962157,No Injury,N,28,BLACK,MALE,No Force,N
2023097962019,No Injury,N,28,BLACK,MALE,No Force,N
2023097962062,No Injury,N,22,BLACK,MALE,No Force,N
2023097962064,No Injury,N,30,BLACK,MALE,No Force,N
2023098962068,No Injury,N,22,BLACK,MALE,No Force,N
2023098962123,No Injury,N,33,BLACK,MALE,No Force,N
2023098962163,No Injury,N,22,BLACK,MALE,No Force,N
2023098962172,No Injury,N,32,BLACK,MALE,No Force,N
2023098962183,No Injury,N,33,BLACK,MALE,No Force,N
2023100962019,No Injury,N,31,BLACK,MALE,No Force,N
2023100962021,No Injury,N,41,BLACK,MALE,No Force,N
2023100962033,No Injury,N,29,BLACK,MALE,No Force,N
2023100962080,No Injury,N,35,BLACK,MALE,No Force,N
2023100962090,No Injury,N,22,BLACK,MALE,No Force,N
2023100962096,No Injury,N,16,BLACK,MALE,No Force,N
2023100962099,No Injury,N,32,BLACK,MALE,No Force,N
2023100962109,No Injury,N,50,BLACK,MALE,No Force,N
2023100962110,No Injury,N,27,BLACK,MALE,No Force,N
2023100962116,No Injury,N,17,BLACK,MALE,No Force,N
2023100962122,No Injury,N,41,BLACK,MALE,No Force,N
2023102962050,No Injury,N,,BLACK,MALE,No Force,N
2023102962063,No Injury,N,21,BLACK,MALE,No Force,N
2023103962147,No Injury,N,41,BLACK,MALE,No Force,N
2023103962222,No Injury,N,40,BLACK,MALE,No Force,N
2023103962271,No Injury,N,35,BLACK,MALE,No Force,N
2023107962038,No Injury,N,20,BLACK,MALE,No Force,N
2023107962120,No Injury,N,25,BLACK,MALE,No Force,N
2023109962063,No Injury,N,34,BLACK,MALE,No Force,N
2023109962098,No Injury,N,23,BLACK,MALE,No Force,N
2023109962145,No Injury,N,35,BLACK,MALE,No Force,N
2023113962077,No Injury,N,21,BLACK,MALE,No Force,N
2023119962069,No Injury,N,15,BLACK,MALE,No Force,N
2023120962027,No Injury,N,17,BLACK,MALE,No Force,N
2023120962036,No Injury,N,26,BLACK,MALE,No Force,N
2023121962017,No Injury,N,20,BLACK,MALE,No Force,N
